committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602137,30B,500821594,1631102,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL - SEE MEMOS,,,2022-08-15 00:00:00,1962.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.265,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871113831,OTHER,,2022,SB,4092220221576549018,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602137,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602138,30B,500821593,1631102,IND,INDIVIDUAL,,,"LLOYD, BRIAN J",NM,,,,,SALARY,X,,2022-08-15 00:00:00,1962.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.265,,500821594,SB30B,0.00,LLOYD,BRIAN,J,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4092220221576549019,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602138,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602143,30B,500822050,1631102,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL - SEE MEMOS,,,2022-08-31 00:00:00,1962.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.267,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871113831,OTHER,,2022,SB,4092220221576549036,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602143,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602144,30B,500822049,1631102,IND,INDIVIDUAL,,,"LLOYD, BRIAN J",NM,,,,,SALARY,X,,2022-08-31 00:00:00,1962.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.267,,500822050,SB30B,0.00,LLOYD,BRIAN,J,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4092220221576549037,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602144,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843506,30B,500757743,1529306,IND,INDIVIDUAL,,,"CORDOVA, ROCKY",NM,,,,,SALARY,X,,2021-06-15 00:00:00,1980.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.623,,500757669,SB30B,0.00,CORDOVA,ROCKY,,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871023298,ADMINISTRATIVE,*,2022,SB,4081120211325932716,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843506,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843507,30B,500757754,1529306,IND,INDIVIDUAL,,,"FERNANDEZ, FRANCISCO A",NM,,,,,SALARY,X,,2021-06-15 00:00:00,1980.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.624,,500757669,SB30B,0.00,FERNANDEZ,FRANCISCO,A,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081120211325932720,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843507,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843509,30B,500757771,1529306,IND,INDIVIDUAL,,,"PADILLA, BRANDON",NM,,,,,SALARY,X,,2021-06-15 00:00:00,1980.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.624,,500757669,SB30B,0.00,PADILLA,BRANDON,,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871023298,ADMINISTRATIVE,*,2022,SB,4081120211325932727,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843509,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843517,30B,500757693,1529306,IND,INDIVIDUAL,,,"CORDOVA, ROCKY",NM,,,,,SALARY,X,,2021-06-30 00:00:00,1982.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.626,,500757671,SB30B,0.00,CORDOVA,ROCKY,,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871023298,ADMINISTRATIVE,*,2022,SB,4081120211325932750,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843517,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843518,30B,500757715,1529306,IND,INDIVIDUAL,,,"FERNANDEZ, FRANCISCO A",NM,,,,,SALARY,X,,2021-06-30 00:00:00,1982.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.626,,500757671,SB30B,0.00,FERNANDEZ,FRANCISCO,A,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081120211325932754,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843518,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843520,30B,500757698,1529306,IND,INDIVIDUAL,,,"PADILLA, BRANDON",NM,,,,,SALARY,X,,2021-06-30 00:00:00,1982.90,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.627,,500757671,SB30B,0.00,PADILLA,BRANDON,,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871023298,ADMINISTRATIVE,*,2022,SB,4081120211325932760,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843520,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M8,202208199525551777,30B,500818663,1625591,IND,INDIVIDUAL,,,"CHACON MILLER, JALYN R",NM,,,,,SALARY,X,,2022-07-29 00:00:00,1986.41,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-26 03:36:32.516,,500818661,SB30B,0.00,CHACON MILLER,JALYN,R,,,,,,,,,Y,"",U,F3X,4081920221565480183,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4082520221566279226,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525551777,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449393989,30B,500753656,1520643,IND,INDIVIDUAL,,,"EVANS, CHELSEY SUE",NM,,,,,PAYROLL ADVANCE,,,2021-05-17 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.088,,,,0.00,EVANS,CHELSEY,SUE,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871083421,OTHER,,2022,SB,4062520211311679000,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449393989,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602132,29,500823601,1631102,ORG,ORGANIZATION,,,DEMOCRATIC PARTY OF NEW MEXICO,NM,,,,,TRANSFER OF M. NOSSAMAN CONTRIBUTION RECEIVED 7/10/22,,,2022-08-16 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.261,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871541615,OTHER,,2022,SB,4092220221576549003,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602132,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602132,29,500823602,1631102,ORG,ORGANIZATION,,,DEMOCRATIC PARTY OF NEW MEXICO,NM,,,,,TRANSFER OF M. NOSSAMAN CONTRIBUTION RECEIVED 8/7/22,,,2022-08-16 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.261,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871541615,OTHER,,2022,SB,4092220221576549004,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602132,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M11,202111199468736138,29,500778657,1549553,COM,OTHER COMMITTEE,,,DEM. PARTY OF NEW MEXICO - NON-FEDERAL ACCT,NM,,,,,TRANSFER OF BERNALILLO COUNTY DEMOCRATIC PARTY CONTRIBUTION RECEIVED 10/5/2021.,,,2021-10-08 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-11-27 03:49:50.189,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4112020211378843450,ALBUQUERQUE,871023298,OTHER,,2022,SB,4112720211379971223,https://docquery.fec.gov/cgi-bin/fecimg/?202111199468736138,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M12,202112209474521273,29,500781332,1552750,PAC,POLITICAL ACTION COMMITTEE,C00517235,C00517235,TURQUOISE PAC,DC,TURQUOISE PAC,,,,REFUND OF EXCESSIVE CONTRIBUTION MADE ON 10/24/21.,,,2021-11-18 00:00:00,2000.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-31 03:51:43.192,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4122120211386231223,WASHINGTON,200034303,OTHER,,2022,SB,4123120211387372199,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474521273,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M8,202110209468124477,30B,500758884,1545823,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,REIMBURSEMENT - MILEAGE,,,2021-07-15 00:00:00,2085.02,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-11-04 16:55:40.095,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4102120211374312235,ALBUQUERQUE,871113831,OTHER,,2022,SB,4110420211377164803,https://docquery.fec.gov/cgi-bin/fecimg/?202110209468124477,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449393990,30B,500753702,1520643,ORG,ORGANIZATION,,,PRESBYTERIAN HEALTHCARE SERVICES,NM,,,,,HEALTH INSURANCE,,,2021-05-10 00:00:00,2152.31,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.089,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871132237,OTHER,,2022,SB,4062520211311679004,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449393990,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843501,30B,500757556,1529306,ORG,ORGANIZATION,,,PRESBYTERIAN HEALTHCARE SERVICES,NM,,,,,HEALTH INSURANCE,,,2021-06-07 00:00:00,2152.31,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.623,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871132237,OTHER,,2022,SB,4081120211325932703,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843501,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M7,202207209522238518,30B,500808135,1617625,IND,INDIVIDUAL,,,"GARCIA, DANIEL A",NM,,,,,SALARY,X,,2022-06-15 00:00:00,2235.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-11 03:37:12.092,,500808130,SB30B,0.00,GARCIA,DANIEL A,,,,,,,,,,Y,"",U,F3X,4072020221541753302,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081020221563907750,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522238518,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M8,202208199525551781,30B,500818718,1625591,IND,INDIVIDUAL,,,"GARCIA, DANIEL A",NM,,,,,SALARY,X,,2022-07-29 00:00:00,2235.16,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-26 03:36:32.517,,500818713,SB30B,0.00,GARCIA,DANIEL A,,,,,,,,,,Y,"",U,F3X,4081920221565480183,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4082520221566279237,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525551781,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M7,202207209522238525,30B,500810544,1617625,IND,INDIVIDUAL,,,"GARCIA, DANIEL A",NM,,,,,SALARY,X,,2022-06-30 00:00:00,2235.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-11 03:37:12.1,,500810539,SB30B,0.00,GARCIA,DANIEL A,,,,,,,,,,Y,"",U,F3X,4072020221541753302,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081020221563907770,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522238525,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M8,202208199525551774,30B,500816347,1625591,IND,INDIVIDUAL,,,"GARCIA, DANIEL A",NM,,,,,SALARY,X,,2022-07-15 00:00:00,2235.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-08-26 03:36:32.515,,500816343,SB30B,0.00,GARCIA,DANIEL A,,,,,,,,,,Y,"",U,F3X,4081920221565480183,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4082520221566279218,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525551774,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602142,30B,500821654,1631102,IND,INDIVIDUAL,,,"GARCIA, DANIEL A",NM,,,,,SALARY,X,,2022-08-15 00:00:00,2235.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.267,,500821656,SB30B,0.00,GARCIA,DANIEL A,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4092220221576549033,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602142,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M9,202209209528602148,30B,500822123,1631102,IND,INDIVIDUAL,,,"GARCIA, DANIEL A",NM,,,,,SALARY,X,,2022-08-31 00:00:00,2235.17,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-09-23 03:35:05.27,,500822127,SB30B,0.00,GARCIA,DANIEL A,,,,,,,,,,Y,,U,F3X,4092020221576068442,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4092220221576549050,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528602148,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2022,M2,202202189491779995,29,500789813,1570199,ORG,ORGANIZATION,,,DEMOCRATIC PARTY OF NEW MEXICO,NM,,,,,TRANSFER OF LA VANDA JONES CONTRIBUTION RECEIVED 12/31/21,,,2022-01-27 00:00:00,2250.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-01 03:51:43.432,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4021820221409065206,ALBUQUERQUE,871106727,OTHER,,2022,SB,4022820221453646789,https://docquery.fec.gov/cgi-bin/fecimg/?202202189491779995,Other Disbursements,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177366,30B,500782520,1562946,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL - SEE MEMOS,,,2021-12-15 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.22,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4013120221403740514,ALBUQUERQUE,871113831,OTHER,,2022,SB,4022520221453463859,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177366,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177366,30B,500782519,1562946,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-12-15 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.22,,500782520,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4013120221403740514,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4022520221453463860,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177366,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177367,30B,500785121,1562946,ORG,ORGANIZATION,,,THE PAYROLL COMPANY,NM,,,,,PAYROLL - SEE MEMOS,,,2021-12-31 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.22,,,,0.00,,,,,,,,,,,,Y,"",U,F3X,4013120221403740514,ALBUQUERQUE,871113831,OTHER,,2022,SB,4022520221453463862,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177367,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,YE,202201319485177367,30B,500785120,1562946,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-12-31 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-02-26 08:06:45.22,,500785121,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4013120221403740514,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4022520221453463863,https://docquery.fec.gov/cgi-bin/fecimg/?202201319485177367,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M3,202105209447320367,30B,500743019,1517640,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-02-11 00:00:00,2280.15,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-05-25 07:10:11.429,,500742987,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4052120211296776511,ALBUQUERQUE,871061322,ADMINISTRATIVE,*,2022,SB,4052520211297193597,https://docquery.fec.gov/cgi-bin/fecimg/?202105209447320367,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M3,202105209447320369,30B,500743020,1517640,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-02-26 00:00:00,2280.15,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-05-25 07:10:11.429,,500742993,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4052120211296776511,ALBUQUERQUE,871061322,ADMINISTRATIVE,*,2022,SB,4052520211297193602,https://docquery.fec.gov/cgi-bin/fecimg/?202105209447320369,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M4,202105209447336865,30B,500745532,1517646,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-03-15 00:00:00,2280.15,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-05-25 07:10:11.431,,500745350,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4052120211296776517,ALBUQUERQUE,871061322,ADMINISTRATIVE,*,2022,SB,4052520211297193619,https://docquery.fec.gov/cgi-bin/fecimg/?202105209447336865,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M4,202105209447336866,30B,500745533,1517646,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-03-31 00:00:00,2280.15,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-05-25 07:10:11.431,,500745511,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4052120211296776517,ALBUQUERQUE,871061322,ADMINISTRATIVE,*,2022,SB,4052520211297193623,https://docquery.fec.gov/cgi-bin/fecimg/?202105209447336866,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449393995,30B,500752400,1520643,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-05-14 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.09,,500752395,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679018,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449393995,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449393998,30B,500752456,1520643,IND,INDIVIDUAL,,,"FELDMAN, CORRINA C",NM,,,,,SALARY,X,,2021-05-14 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.091,,500752450,SB30B,0.00,FELDMAN,CORRINA,C,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679026,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449393998,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449394008,30B,500752943,1520643,IND,INDIVIDUAL,,,"FELDMAN, CORRINA C",NM,,,,,SALARY,X,,2021-05-28 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.094,,500752935,SB30B,0.00,FELDMAN,CORRINA,C,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679057,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449394008,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M6,202106189449394015,30B,500753698,1520643,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-05-28 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-06-25 04:58:48.095,,500753699,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4061920211309407046,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4062520211311679079,https://docquery.fec.gov/cgi-bin/fecimg/?202106189449394015,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00161810,DEMOCRATIC PARTY OF NEW MEXICO - FEDERAL,2021,M7,202107209451843503,30B,500757863,1529306,IND,INDIVIDUAL,,,"VAN DIJK, MIRANDA C.",NM,,,,,SALARY,X,,2021-06-15 00:00:00,2280.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-11 04:55:31.623,,500757635,SB30B,0.00,VAN DIJK,MIRANDA,C.,,,,,,,,,Y,"",U,F3X,4072120211321224453,ALBUQUERQUE,871257615,ADMINISTRATIVE,*,2022,SB,4081120211325932708,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451843503,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
